HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.WORDS,Answer.categories,Approve,Reject
3M4KL7H8KUMGPBQZ93P6FKOI2XJ16B,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:06 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:06 PDT 2018,,,3VE8AYVF8MXX5O1PZJ6QDKKOCO5F8D,A2PJBSDDN22XIX,Submitted,Sat Apr 07 09:56:29 PDT 2018,Sat Apr 07 09:56:34 PDT 2018,Tue Apr 10 09:56:34 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Bus,9,,
3MA5N0ATTBAGPRRR8V8SITJUZ5BWK9,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:21 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:21 PDT 2018,,,3VP0C6EFSGWG7KAISRD5OW863US6MQ,A2PJBSDDN22XIX,Submitted,Sat Apr 07 09:58:04 PDT 2018,Sat Apr 07 09:58:09 PDT 2018,Tue Apr 10 09:58:09 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Shrew,3,,
3H6W48L9F3OH0IO7LND0EA5TTFHPW3,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:01 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:01 PDT 2018,,,3WEV0KO0OMSIQO22MBH56BH4C5VDSZ,A2PJBSDDN22XIX,Submitted,Sat Apr 07 09:54:15 PDT 2018,Sat Apr 07 09:54:21 PDT 2018,Tue Apr 10 09:54:21 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Spinach,3,,
3EAWOID6MSW1XCKIESTED7L7EY40VY,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:03 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:03 PDT 2018,,,3WSELTNVR32L7HC5R1VTQF5KTLCATJ,A2PJBSDDN22XIX,Submitted,Sat Apr 07 09:54:09 PDT 2018,Sat Apr 07 09:54:15 PDT 2018,Tue Apr 10 09:54:15 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Bandicoot,5,,
3ZQX1VYFTC4OPHGO8KKFBUXH13IO86,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:56 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:56 PDT 2018,,,3X65QVEQI0NLHJ1Y26PTAJLRZBALCS,A2PJBSDDN22XIX,Submitted,Sat Apr 07 09:52:00 PDT 2018,Sat Apr 07 09:52:04 PDT 2018,Tue Apr 10 09:52:04 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),Javan Rhinoceros,8,,
34YWR3PJ279T11PDE7UW1SISU9BX0X,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:26 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:26 PDT 2018,,,3X66WABAJWIHIRREYMHC4OCPXHEG3M,A2PJBSDDN22XIX,Submitted,Sat Apr 07 09:58:43 PDT 2018,Sat Apr 07 09:58:48 PDT 2018,Tue Apr 10 09:58:48 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Alarm Clock,4,,
391FPZIE4BLCVX1E7AQUNDI5M8WHUR,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:37 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:37 PDT 2018,,,3YZ8UPK3VTMO09OSBKHU16HAC24CUE,A2PJBSDDN22XIX,Submitted,Sat Apr 07 09:53:36 PDT 2018,Sat Apr 07 09:53:41 PDT 2018,Tue Apr 10 09:53:41 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Sumatran Rhinoceros,8,,
3W31J70BARV7BTLMR48R6ZCR7PUCKH,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:23 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:23 PDT 2018,,,3YZ8UPK3VTMO09OSBKHU16HAC25UCX,A2PJBSDDN22XIX,Submitted,Sat Apr 07 09:58:10 PDT 2018,Sat Apr 07 09:58:15 PDT 2018,Tue Apr 10 09:58:15 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),Spoons,4,,
3APP19WN70DDTQG2RMA9M7SO4M1G6P,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:52 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:52 PDT 2018,,,3ZAK8W07I4E46HTCZ4OA65F93D6U02,A2PJBSDDN22XIX,Submitted,Sat Apr 07 09:52:49 PDT 2018,Sat Apr 07 09:52:58 PDT 2018,Tue Apr 10 09:52:58 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),Toe Ring,2,,
3MNJFORX8A3BWMKTBJUMCGEC7CQ5FZ,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:47 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:47 PDT 2018,,,30LSNF239UV6T01QKA3A6QKD6G12IK,A2R6EIJYKZGUN8,Submitted,Sat Apr 07 09:43:50 PDT 2018,Sat Apr 07 09:44:57 PDT 2018,Tue Apr 10 09:44:57 PDT 2018,,,,67,0% (0/0),0% (0/0),0% (0/0),Dolphin,7,,
3K2CEDRACA0JNYN0Y2GXAM4ZKGOMTE,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:38 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:38 PDT 2018,,,3NL0RFNU0FN72961OR7ACLWOIYMK49,A2RIA7WCU8D0MA,Submitted,Sat Apr 07 09:42:36 PDT 2018,Sat Apr 07 09:42:46 PDT 2018,Tue Apr 10 09:42:46 PDT 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),Tail,3,,
375VSR8FVV866Q9R921WI9ZQBZ9RZN,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:52 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:52 PDT 2018,,,3NAPMVF0ZWF94GKU1JZDF1U4S0R72V,A2S38Q9EDGRZRU,Submitted,Sat Apr 07 09:47:18 PDT 2018,Sat Apr 07 09:47:29 PDT 2018,Tue Apr 10 09:47:29 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),Iphone,4,,
3VMHWJRYHUFKY543HPDH4Z5W0B0FXJ,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:50 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:50 PDT 2018,,,3VZLGYJEYLATP6TX83CPWBHZF24ZXP,A2S38Q9EDGRZRU,Submitted,Sat Apr 07 09:47:33 PDT 2018,Sat Apr 07 09:47:39 PDT 2018,Tue Apr 10 09:47:39 PDT 2018,,,,6,0% (0/0),0% (0/0),0% (0/0),Gloves,4,,
3N2YPY1GI5X0O2ZCMZSTYWNB8ZDVEE,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:03 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:03 PDT 2018,,,3XIQGXAUMC8A5WNRP8K65RO059T7X7,A2SROLM2M3GNND,Submitted,Sat Apr 07 09:51:10 PDT 2018,Sat Apr 07 09:59:46 PDT 2018,Tue Apr 10 09:59:46 PDT 2018,,,,516,0% (0/0),0% (0/0),0% (0/0),Canid,1,,
3YKP7CX6G1E069MWUANNRA1NJKTB72,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:54 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:54 PDT 2018,,,31UV0MXWNQCYSXKD2T584XNPQQT5IP,A2UD2U99IJ6G4U,Submitted,Sat Apr 07 09:48:10 PDT 2018,Sat Apr 07 09:49:30 PDT 2018,Tue Apr 10 09:49:30 PDT 2018,,,,80,0% (0/0),0% (0/0),0% (0/0),Sailfish,4,,
37Y5RYYI0O4T2A9PN9DGBYOBP1UXSK,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:59 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:59 PDT 2018,,,3HQUKB7LNFEACVTOXDOWTIP0VM7HHR,A2UIBR4W3PM7YB,Submitted,Sat Apr 07 09:54:10 PDT 2018,Sat Apr 07 09:54:12 PDT 2018,Tue Apr 10 09:54:12 PDT 2018,,,,2,0% (0/0),0% (0/0),0% (0/0),Edmontonia,8,,
3J6BHNX0U8RQ2XIDGUH5MA636T7NK9,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:48 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:48 PDT 2018,,,3NAPMVF0ZWF94GKU1JZDF1U4S0T72X,A2UIBR4W3PM7YB,Submitted,Sat Apr 07 09:53:48 PDT 2018,Sat Apr 07 09:53:51 PDT 2018,Tue Apr 10 09:53:51 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),Hyrax,5,,
3FULMHZ7OTWZ6D8AJ1FP2ES74H7M4I,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:01 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:01 PDT 2018,,,3TE3O857308JMZ49AXXJKIL4TCMR2F,A2UIBR4W3PM7YB,Submitted,Sat Apr 07 09:52:17 PDT 2018,Sat Apr 07 09:52:24 PDT 2018,Tue Apr 10 09:52:24 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),Okapi,7,,
3OQQD2WO8H5SSYZFY8CE0GTK98RI3D,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:40 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:40 PDT 2018,,,3VHP9MDGRNKZHRR2GVMVF6G72FPCFF,A2UIBR4W3PM7YB,Submitted,Sat Apr 07 09:53:25 PDT 2018,Sat Apr 07 09:53:28 PDT 2018,Tue Apr 10 09:53:28 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),Jackal,6,,
3UYRNV2KISY67WGC75K2W5XCBTE8NC,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:03 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:03 PDT 2018,,,32SCWG5HIH4MSN7VK75X50218ZZP61,A2VI8XH6A1PB27,Submitted,Sat Apr 07 09:50:21 PDT 2018,Sat Apr 07 09:50:52 PDT 2018,Tue Apr 10 09:50:52 PDT 2018,,,,31,0% (0/0),0% (0/0),0% (0/0),Pocket,1,,
3TCFMTM8HDNS7A7YM1D3P776MSH12U,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:05 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:05 PDT 2018,,,3483FV8BEEJQ0G6PI9UL9NU8XP962X,A2VI8XH6A1PB27,Submitted,Sat Apr 07 09:52:50 PDT 2018,Sat Apr 07 09:53:12 PDT 2018,Tue Apr 10 09:53:12 PDT 2018,,,,22,0% (0/0),0% (0/0),0% (0/0),Harrier,1,,
35XW21VSVFDY2GS09QAS04TOISKSLT,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:01 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:01 PDT 2018,,,39KFRKBFINV6Q750BQNAZRH4X4XYOU,A2VI8XH6A1PB27,Submitted,Sat Apr 07 09:52:57 PDT 2018,Sat Apr 07 09:53:17 PDT 2018,Tue Apr 10 09:53:17 PDT 2018,,,,20,0% (0/0),0% (0/0),0% (0/0),Sea Slug,1,,
3E9VAUV7BVDE2JD5B5DR9C1E51HYAV,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:06 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:06 PDT 2018,,,3BEFOD78W6T2SX6493KQRYOS73JM4I,A2VI8XH6A1PB27,Submitted,Sat Apr 07 09:52:35 PDT 2018,Sat Apr 07 09:52:46 PDT 2018,Tue Apr 10 09:52:46 PDT 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),Saber-toothed Cat,1,,
3OYHVNTV5SX8KIIPH9HI1Z68W3COKP,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:01 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:01 PDT 2018,,,3EFVCAY5L39DAQNLI9XBSICG5VKJ8I,A2VI8XH6A1PB27,Submitted,Sat Apr 07 09:52:03 PDT 2018,Sat Apr 07 09:52:25 PDT 2018,Tue Apr 10 09:52:25 PDT 2018,,,,22,0% (0/0),0% (0/0),0% (0/0),Koala Bear,1,,
3Z56AA6EK3ZDL0CO2P84ZCCL08DM63,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:01 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:01 PDT 2018,,,3GS6S824SQXKJHAOVA59Z5WJWMSWNE,A2VI8XH6A1PB27,Submitted,Sat Apr 07 09:52:46 PDT 2018,Sat Apr 07 09:53:08 PDT 2018,Tue Apr 10 09:53:08 PDT 2018,,,,22,0% (0/0),0% (0/0),0% (0/0),River,1,,
3NI0WFPPI8FGIM5HDKL61F58X5D60D,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:02 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:02 PDT 2018,,,3IRIK4HM3AK3YYYRF2JRL03U9GMC6C,A2VI8XH6A1PB27,Submitted,Sat Apr 07 09:53:17 PDT 2018,Sat Apr 07 09:53:36 PDT 2018,Tue Apr 10 09:53:36 PDT 2018,,,,19,0% (0/0),0% (0/0),0% (0/0),Nighthawk,1,,
3LAZVA75NHQD32EZS3BE13KEF3Q2OH,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:48 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:48 PDT 2018,,,3J2UYBXQQLCJ463B3MQ7QZ1T0RO066,A2VI8XH6A1PB27,Submitted,Sat Apr 07 09:50:52 PDT 2018,Sat Apr 07 09:52:03 PDT 2018,Tue Apr 10 09:52:03 PDT 2018,,,,71,0% (0/0),0% (0/0),0% (0/0),Clay Pot,1,,
3ZG552ORAL38TMNWTFXSWVEMBWNV2C,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:59 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:59 PDT 2018,,,3RGU30DZTA8SVFPPCA7UX0DBP08JM5,A2VI8XH6A1PB27,Submitted,Sat Apr 07 09:49:44 PDT 2018,Sat Apr 07 09:50:21 PDT 2018,Tue Apr 10 09:50:21 PDT 2018,,,,37,0% (0/0),0% (0/0),0% (0/0),Great White Shark,2,,
33IXYHIZB4HRRB1AYP8IWRQ0B1K2ED,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:45 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:45 PDT 2018,,,3TPZPLC3M0CNV4KD157ZYXQHY8Y3PA,A2VI8XH6A1PB27,Submitted,Sat Apr 07 09:49:33 PDT 2018,Sat Apr 07 09:49:43 PDT 2018,Tue Apr 10 09:49:43 PDT 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),Tern,1,,
3M47JKRKCW0Y0BAK8OYLUUBQG3P680,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:06 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:06 PDT 2018,,,3VD82FOHKQOTN44VFY5L20PLUGFOCC,A2VI8XH6A1PB27,Submitted,Sat Apr 07 09:52:34 PDT 2018,Sat Apr 07 09:52:57 PDT 2018,Tue Apr 10 09:52:57 PDT 2018,,,,23,0% (0/0),0% (0/0),0% (0/0),Flowers,3,,
32TZXEA1OKJ2AOMLQFWRIM4466D14Q,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:06 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:06 PDT 2018,,,3WZ36BJEV3GQQRHXXFVPLQPQB3WTBW,A2VI8XH6A1PB27,Submitted,Sat Apr 07 09:52:32 PDT 2018,Sat Apr 07 09:52:50 PDT 2018,Tue Apr 10 09:52:50 PDT 2018,,,,18,0% (0/0),0% (0/0),0% (0/0),Cockroach,1,,
39KV3A5D176ZNV3Y5W9IHZBNN8F7SZ,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:48 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:48 PDT 2018,,,31QTRG6Q2TDOB7H1QQ0PORMU79RYP9,A2W0LNNUHHVIG2,Submitted,Sat Apr 07 09:46:06 PDT 2018,Sat Apr 07 09:46:45 PDT 2018,Tue Apr 10 09:46:45 PDT 2018,,,,39,0% (0/0),0% (0/0),0% (0/0),Coasters,10,,
32W3UF2EZNKMXRWJ6CLBZINVA344CJ,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:14 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:14 PDT 2018,,,32N49TQG3GI0K9GUWWV8RXT5Q6SAVZ,A2W0LNNUHHVIG2,Submitted,Sat Apr 07 09:54:12 PDT 2018,Sat Apr 07 10:27:19 PDT 2018,Tue Apr 10 10:27:19 PDT 2018,,,,1987,0% (0/0),0% (0/0),0% (0/0),Account,7,,
38XPGNCKHSZIW02JXTGGPABKVAJV48,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:01 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:01 PDT 2018,,,340UGXU9DY1KZIUS21CZRY5ZX9IVUU,A2W0LNNUHHVIG2,Submitted,Sat Apr 07 09:49:18 PDT 2018,Sat Apr 07 09:49:37 PDT 2018,Tue Apr 10 09:49:37 PDT 2018,,,,19,0% (0/0),0% (0/0),0% (0/0),Flashlight,2,,
3M0556243RJFMBQZFJQ86XEYYXQNF7,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:47 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:47 PDT 2018,,,3DL65MZB8DF7BDR6LK2PXOV7QE9ECY,A2W0LNNUHHVIG2,Submitted,Sat Apr 07 09:50:47 PDT 2018,Sat Apr 07 10:26:44 PDT 2018,Tue Apr 10 10:26:44 PDT 2018,,,,2157,0% (0/0),0% (0/0),0% (0/0),Back,5,,
3LCXHSGDLS5KWAI8S4NON9349VJSE6,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:58 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:58 PDT 2018,,,3EG49X351UCR1W9M6YFEZDO4AY8X6X,A2W0LNNUHHVIG2,Submitted,Sat Apr 07 09:50:22 PDT 2018,Sat Apr 07 09:50:46 PDT 2018,Tue Apr 10 09:50:46 PDT 2018,,,,24,0% (0/0),0% (0/0),0% (0/0),Zebra Duiker,10,,
32CAVSKPCDO1RMG05LN9VQ2Y5J0U15,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:15 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:15 PDT 2018,,,3EJJQNKU9R5N1P7RTI0Q7MR6IV5HRO,A2W0LNNUHHVIG2,Submitted,Sat Apr 07 09:54:05 PDT 2018,Sat Apr 07 10:27:09 PDT 2018,Tue Apr 10 10:27:09 PDT 2018,,,,1984,0% (0/0),0% (0/0),0% (0/0),Couch,7,,
31D0ZWOD09YH5OHK3X2IHK7UTO2A06,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:39 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:39 PDT 2018,,,3G5F9DBFOPXFUWO822508JG931FHVE,A2W0LNNUHHVIG2,Submitted,Sat Apr 07 09:43:20 PDT 2018,Sat Apr 07 09:44:09 PDT 2018,Tue Apr 10 09:44:09 PDT 2018,,,,49,0% (0/0),0% (0/0),0% (0/0),Curtain,5,,
356ZPKYPUGGLPNJ70OVOZ7Q94NHPY2,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:41:01 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:41:01 PDT 2018,,,3JCG6DTRV3Q02HRUZTYKBA92DWXQQQ,A2W0LNNUHHVIG2,Submitted,Sat Apr 07 09:49:48 PDT 2018,Sat Apr 07 09:50:21 PDT 2018,Tue Apr 10 09:50:21 PDT 2018,,,,33,0% (0/0),0% (0/0),0% (0/0),Trout,9,,
3UOMW19E6C54TA0JKH4L4AT9AZY5CO,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:47 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:47 PDT 2018,,,3JRJSWSMQHLJYDVNSRRO4LRDK1VE3Z,A2W0LNNUHHVIG2,Submitted,Sat Apr 07 09:49:02 PDT 2018,Sat Apr 07 09:49:18 PDT 2018,Tue Apr 10 09:49:18 PDT 2018,,,,16,0% (0/0),0% (0/0),0% (0/0),Manatee,7,,
3IJ95K7NDWBL0BMUQ3WQOIEAZCQNG6,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:47 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:47 PDT 2018,,,3JZQSN0I3QACY377IHIE5X1M07EFGP,A2W0LNNUHHVIG2,Submitted,Sat Apr 07 09:43:11 PDT 2018,Sat Apr 07 09:43:19 PDT 2018,Tue Apr 10 09:43:19 PDT 2018,,,,8,0% (0/0),0% (0/0),0% (0/0),Hall,9,,
3IKMEYR0LVUUDBTKUBJLUM35VYG2KX,3K17V65Z3LYKF53VPWAI4514KML8MF,Pick the best category,Categorize the given object (word) based on how big it generally is,categorize,$0.02 ,Sat Apr 07 09:40:47 PDT 2018,3,BatchId:3184697;OriginalHitTemplateId:926051498;,86400,259200,Sat Apr 07 16:40:47 PDT 2018,,,3K3R2QNK8B3M2BHPZ073ZGG26H19UU,A2W0LNNUHHVIG2,Submitted,Sat Apr 07 09:53:27 PDT 2018,Sat Apr 07 10:27:03 PDT 2018,Tue Apr 10 10:27:03 PDT 2018,,,,2016,0% (0/0),0% (0/0),0% (0/0),Wren,8,,
